site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod,ghi,dhi,dni,clearsky_ghi,clearsky_dhi,clearsky_dni,solar_zenith_angle,relative_humidity
site4,15,1,15,9.65,13.44,-3.789999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15,243.87,73.56,599.72,228.62,74.5,569.81,73.77,27.85
site4,16,1,16,9.7,8.736,0.9639999999999986,True,41.04,17.6,14,0.35,1.2,0.2,0.15,28.34,20.11,143.99,28.92,20.75,144.78,87.0,37.44
site4,17,1,17,9.82,5.712,4.1080000000000005,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,97.64,41.77
site4,18,1,18,9.91,1.92,7.99,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.12,42.08
site4,19,1,19,10.36,0.528,9.831999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.49,45.0
site4,20,1,20,10.29,0.0,10.29,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.06,48.54
site4,21,1,21,10.23,0.0,10.23,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.49,54.5
site4,22,1,22,9.94,0.0,9.94,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.63,56.89
site4,23,1,23,9.35,0.0,9.35,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.78,60.01
site4,24,2,0,9.01,0.0,9.01,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,134.53,60.32
site4,25,2,1,8.77,0.0,8.77,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,126.61,63.43
site4,26,2,2,8.5,0.0,8.5,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.98,64.75
site4,27,2,3,9.0,0.0,9.0,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.78,62.34
site4,28,2,4,8.95,0.288,8.661999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,32.59,22.69,156.52,33.97,22.26,156.99,83.92,60.15
site4,29,2,5,9.24,1.2,8.040000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,247.24,78.4,571.0,250.92,74.81,555.23,75.36,51.78
site4,30,2,6,9.53,1.344,8.186,True,41.04,17.6,14,0.35,1.2,0.2,0.15,493.85,103.49,757.01,499.54,101.79,764.59,61.42,39.56
site4,31,2,7,9.85,7.92,1.9299999999999997,True,41.04,17.6,14,0.35,1.2,0.2,0.15,702.79,115.54,878.27,716.52,113.42,846.99,44.96,33.96
site4,32,2,8,9.85,14.832,-4.982000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,920.55,127.55,929.33,868.27,121.63,911.32,33.29,29.52
site4,33,2,9,9.84,20.064,-10.224,True,41.04,17.6,14,0.35,1.2,0.2,0.15,1008.59,128.54,899.38,1021.0,130.24,904.91,22.6,26.66
site4,34,2,10,9.8,21.84,-12.04,True,41.04,17.6,14,0.35,1.2,0.2,0.15,1026.31,138.59,921.32,1061.06,132.0,966.33,16.88,23.37
site4,35,2,11,9.89,23.904,-14.014,True,41.04,17.6,14,0.35,1.2,0.2,0.15,664.39,528.33,175.41,1016.92,136.9,966.98,22.22,22.21
site4,36,2,12,9.83,24.384,-14.554,True,41.04,17.6,14,0.35,1.2,0.2,0.15,890.99,129.63,908.27,875.58,131.73,888.16,34.91,21.42
site4,37,2,13,9.97,12.336,-2.3659999999999997,True,41.04,17.6,14,0.35,1.2,0.2,0.15,704.67,118.23,823.05,692.16,120.82,830.51,47.17,22.58
site4,38,2,14,10.14,9.936,0.20400000000000063,True,41.04,17.6,14,0.35,1.2,0.2,0.15,172.85,172.62,0.99,487.86,103.88,747.15,60.87,24.27
site4,39,2,15,10.32,9.024,1.2960000000000012,True,41.04,17.6,14,0.35,1.2,0.2,0.15,54.97,53.18,0.0,227.59,73.12,559.95,75.93,26.64
site4,40,2,16,9.98,6.672,3.3080000000000007,True,41.04,17.6,14,0.35,1.2,0.2,0.15,26.25,19.32,138.11,26.15,19.7,137.73,87.58,37.66
site4,41,2,17,9.93,5.232,4.6979999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,97.98,37.93
site4,42,2,18,10.01,1.488,8.522,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.41,37.64
site4,43,2,19,10.11,0.48,9.629999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,126.2,38.94
site4,44,2,20,10.17,0.0,10.17,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.27,43.89
site4,45,2,21,10.17,0.0,10.17,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.17,44.78
site4,46,2,22,9.72,0.0,9.72,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.04,49.06
site4,47,2,23,9.21,0.0,9.21,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.37,53.16
site4,48,3,0,8.93,0.0,8.93,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,141.85,56.16
site4,49,3,1,8.72,0.0,8.72,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,121.9,59.92
site4,50,3,2,8.63,0.0,8.63,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,115.53,59.8
site4,51,3,3,8.91,0.0,8.91,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,96.36,60.81
site4,52,3,4,8.97,0.288,8.682,False,41.04,17.6,14,0.35,1.2,0.2,0.15,33.26,22.77,159.41,31.88,22.19,156.51,85.01,58.1
site4,53,3,5,9.16,0.864,8.296,False,41.04,17.6,14,0.35,1.2,0.2,0.15,250.04,80.9,579.98,235.29,79.83,563.02,73.74,49.77
site4,54,3,6,9.55,2.928,6.622000000000001,False,41.04,17.6,14,0.35,1.2,0.2,0.15,496.58,109.04,734.51,490.22,107.24,718.94,59.49,41.11
site4,55,3,7,10.11,8.208,1.9019999999999992,False,41.04,17.6,14,0.35,1.2,0.2,0.15,699.16,124.78,823.23,692.89,131.27,859.85,44.41,33.32
site4,56,3,8,9.97,14.544,-4.574,False,41.04,17.6,14,0.35,1.2,0.2,0.15,719.45,320.37,465.19,848.72,135.05,848.54,34.05,28.2
site4,57,3,9,9.99,15.84,-5.85,False,41.04,17.6,14,0.35,1.2,0.2,0.15,794.92,363.53,461.54,960.85,131.21,931.13,23.08,25.91
site4,58,3,10,9.95,13.2,-3.25,False,41.04,17.6,14,0.35,1.2,0.2,0.15,982.51,141.47,938.81,1033.64,136.49,954.02,17.43,24.41
site4,59,3,11,9.94,19.776,-9.836,False,41.04,17.6,14,0.35,1.2,0.2,0.15,1011.84,138.95,915.83,943.19,132.85,935.98,23.09,23.2
site4,60,3,12,10.28,22.224,-11.944,False,41.04,17.6,14,0.35,1.2,0.2,0.15,614.84,473.45,162.23,883.22,148.02,869.52,33.33,24.96
site4,61,3,13,10.34,23.52,-13.18,False,41.04,17.6,14,0.35,1.2,0.2,0.15,490.32,321.28,231.69,702.35,142.36,813.0,47.07,25.09
site4,62,3,14,10.33,18.576,-8.246,False,41.04,17.6,14,0.35,1.2,0.2,0.15,207.62,186.85,20.19,449.6,116.78,710.24,62.31,26.78
site4,63,3,15,10.42,11.04,-0.6199999999999992,False,41.04,17.6,14,0.35,1.2,0.2,0.15,77.1,74.07,5.07,211.22,87.03,468.78,75.54,30.8
site4,64,3,16,10.42,8.208,2.2119999999999997,True,41.04,17.6,14,0.35,1.2,0.2,0.15,8.11,8.02,0.0,22.78,17.36,76.68,90.13,38.38
site4,65,3,17,10.07,3.36,6.710000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.11,45.05
site4,66,3,18,10.27,2.256,8.014,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,117.77,48.45
site4,67,3,19,10.15,0.576,9.574,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,125.58,52.13
site4,68,3,20,10.33,0.0,10.33,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.57,56.43
site4,69,3,21,10.03,0.0,10.03,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,141.37,61.1
site4,70,3,22,9.74,0.0,9.74,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.94,70.6
site4,71,3,23,9.14,0.0,9.14,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.11,77.32
site4,72,4,0,8.91,0.0,8.91,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.82,79.56
site4,73,4,1,8.91,0.0,8.91,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,130.53,82.66
site4,74,4,2,9.0,0.0,9.0,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,117.17,84.89
site4,75,4,3,8.92,0.0,8.92,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.62,91.53
site4,76,4,4,9.0,0.336,8.664,True,41.04,17.6,14,0.35,1.2,0.2,0.15,14.36,13.77,0.0,25.33,21.82,59.83,88.81,87.79
site4,77,4,5,9.32,0.672,8.648,True,41.04,17.6,14,0.35,1.2,0.2,0.15,52.33,53.0,0.0,226.15,107.28,416.22,73.3,79.41
site4,78,4,6,9.52,1.152,8.368,True,41.04,17.6,14,0.35,1.2,0.2,0.15,27.01,27.82,0.0,461.58,154.21,584.45,61.39,74.87
site4,79,4,7,9.48,1.68,7.800000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,351.09,342.06,23.24,682.19,178.46,700.47,45.45,71.01
site4,80,4,8,9.51,7.68,1.83,True,41.04,17.6,14,0.35,1.2,0.2,0.15,508.33,444.18,62.48,843.95,203.15,744.4,33.85,68.59
site4,81,4,9,9.52,9.408,0.1120000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,441.94,408.66,6.88,903.9,202.8,781.81,22.11,63.45
site4,82,4,10,9.5,17.376,-7.876000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,246.8,246.8,0.0,973.43,213.05,775.9,17.87,60.23
site4,83,4,11,9.86,17.472,-7.612000000000002,True,41.04,17.6,14,0.35,1.2,0.2,0.15,635.25,518.3,123.3,967.38,207.86,820.96,23.97,60.89
site4,84,4,12,9.76,9.216,0.5440000000000005,True,41.04,17.6,14,0.35,1.2,0.2,0.15,235.7,233.04,3.04,824.94,181.0,796.99,35.75,64.52
site4,85,4,13,9.59,19.584,-9.994,True,41.04,17.6,14,0.35,1.2,0.2,0.15,360.43,311.68,76.95,664.87,168.11,709.74,47.37,66.98
site4,86,4,14,9.76,12.432,-2.6720000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15,379.6,232.1,263.81,442.2,132.51,634.45,59.23,68.39
site4,87,4,15,9.68,9.264,0.41600000000000037,True,41.04,17.6,14,0.35,1.2,0.2,0.15,38.84,39.48,0.0,200.83,94.21,432.37,71.54,72.08
site4,88,4,16,9.88,9.696,0.18400000000000105,True,41.04,17.6,14,0.35,1.2,0.2,0.15,4.13,4.0,0.0,19.01,15.53,62.3,90.87,84.1
site4,89,4,17,10.09,5.808,4.282,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,99.01,87.27
site4,90,4,18,8.44,1.152,7.287999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.06,88.16
site4,91,4,19,10.27,0.288,9.982,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,130.42,90.38
site4,92,4,20,10.26,0.0,10.26,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,133.71,86.77
site4,93,4,21,10.15,0.0,10.15,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.3,88.27
site4,94,4,22,9.7,0.0,9.7,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,143.6,86.26
site4,95,4,23,8.97,0.0,8.97,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.83,86.44
site4,96,5,0,8.69,0.0,8.69,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,131.77,91.39
site4,97,5,1,8.69,0.0,8.69,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,126.21,92.21
site4,98,5,2,8.47,0.0,8.47,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.82,87.91
site4,99,5,3,8.86,0.0,8.86,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,101.11,88.14
site4,100,5,4,8.94,0.192,8.748,False,41.04,17.6,14,0.35,1.2,0.2,0.15,16.18,15.72,0.0,23.8,19.8,57.59,87.04,89.86
site4,101,5,5,9.33,0.72,8.61,False,41.04,17.6,14,0.35,1.2,0.2,0.15,42.49,41.84,0.0,215.49,103.31,395.77,75.1,80.62
site4,102,5,6,9.27,2.496,6.773999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15,318.2,286.39,62.8,450.84,132.98,629.26,58.24,67.28
site4,103,5,7,9.51,8.064,1.4459999999999997,False,41.04,17.6,14,0.35,1.2,0.2,0.15,652.29,144.31,742.02,692.46,143.47,790.25,46.22,54.64
site4,104,5,8,9.65,14.448,-4.798,False,41.04,17.6,14,0.35,1.2,0.2,0.15,631.27,489.03,196.78,834.2,151.26,819.67,32.96,44.54
site4,105,5,9,9.56,19.104,-9.543999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15,654.21,522.06,139.77,956.98,169.74,878.93,22.94,42.95
site4,106,5,10,9.49,22.608,-13.118,False,41.04,17.6,14,0.35,1.2,0.2,0.15,210.91,201.65,0.0,1022.51,160.1,899.07,18.98,42.74
site4,107,5,11,9.44,24.72,-15.28,False,41.04,17.6,14,0.35,1.2,0.2,0.15,453.1,424.04,10.96,971.85,152.5,858.3,23.02,40.29
site4,108,5,12,9.7,23.04,-13.34,False,41.04,17.6,14,0.35,1.2,0.2,0.15,509.45,436.05,98.22,818.9,145.52,807.85,34.24,41.34
site4,109,5,13,9.8,9.312,0.4880000000000013,False,41.04,17.6,14,0.35,1.2,0.2,0.15,342.92,341.68,33.98,665.32,137.3,747.4,48.18,42.11
site4,110,5,14,9.7,9.744,-0.04400000000000048,False,41.04,17.6,14,0.35,1.2,0.2,0.15,299.11,272.06,57.14,451.92,120.87,644.97,62.21,46.4
site4,111,5,15,9.71,5.904,3.806000000000001,False,41.04,17.6,14,0.35,1.2,0.2,0.15,32.32,32.31,0.0,202.58,86.96,454.02,74.86,57.24
site4,112,5,16,9.61,1.488,8.122,True,41.04,17.6,14,0.35,1.2,0.2,0.15,9.08,8.94,0.0,17.5,15.44,49.5,88.1,74.3
site4,113,5,17,9.72,2.544,7.176,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.09,75.66
site4,114,5,18,10.12,1.248,8.872,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.14,73.17
site4,115,5,19,10.18,0.336,9.844,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,122.08,76.83
site4,116,5,20,10.15,0.0,10.15,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.82,80.59
site4,117,5,21,10.03,0.0,10.03,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.03,87.93
site4,118,5,22,9.71,0.0,9.71,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.31,90.91
site4,119,5,23,8.93,0.0,8.93,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.7,85.79
site4,120,6,0,8.65,0.0,8.65,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,136.97,84.33
site4,121,6,1,8.65,0.0,8.65,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.57,80.72
site4,122,6,2,8.63,0.0,8.63,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.48,79.01
site4,123,6,3,8.63,0.0,8.63,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.05,78.84
site4,124,6,4,9.19,0.0,9.19,True,41.04,17.6,14,0.35,1.2,0.2,0.15,20.17,21.27,0.99,30.14,21.03,147.89,88.19,77.18
site4,125,6,5,9.2,0.048,9.152,True,41.04,17.6,14,0.35,1.2,0.2,0.15,227.88,68.61,585.69,227.92,69.04,604.91,70.61,74.64
site4,126,6,6,9.26,0.432,8.828,True,41.04,17.6,14,0.35,1.2,0.2,0.15,460.2,88.67,773.66,468.57,86.63,751.9,59.56,61.4
site4,127,6,7,9.36,1.248,8.112,True,41.04,17.6,14,0.35,1.2,0.2,0.15,712.02,102.18,853.51,706.44,96.39,903.06,45.08,56.13
site4,128,6,8,9.57,1.2,8.370000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,885.99,108.12,959.73,886.06,109.19,910.87,33.88,47.25
site4,129,6,9,9.61,2.016,7.593999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,1008.29,108.61,925.39,952.91,113.38,941.12,24.05,41.55
site4,130,6,10,9.56,3.264,6.296000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,1051.68,110.28,953.24,1045.67,109.08,936.55,19.14,38.97
site4,131,6,11,9.56,3.648,5.912000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,967.7,103.08,943.22,1019.66,105.23,956.24,24.39,35.78
site4,132,6,12,9.64,3.312,6.328000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,591.49,462.56,140.72,861.88,97.3,949.39,35.21,34.0
site4,133,6,13,9.81,12.576,-2.766,True,41.04,17.6,14,0.35,1.2,0.2,0.15,686.04,87.62,913.2,696.31,87.87,900.95,47.19,36.0
site4,134,6,14,9.7,20.688,-10.988,True,41.04,17.6,14,0.35,1.2,0.2,0.15,469.46,75.3,824.92,483.74,78.73,805.34,60.27,37.2
site4,135,6,15,9.68,10.32,-0.6400000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15,225.98,56.61,625.51,223.83,59.14,628.7,76.95,43.89
site4,136,6,16,9.69,3.6,6.09,True,41.04,17.6,14,0.35,1.2,0.2,0.15,19.64,13.7,160.19,19.69,14.03,154.87,89.36,58.98
site4,137,6,17,9.69,1.776,7.914,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,105.51,63.69
site4,138,6,18,9.98,2.016,7.964,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,115.68,63.24
site4,139,6,19,10.28,0.72,9.559999999999999,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.92,68.85
site4,140,6,20,10.21,0.0,10.21,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.14,71.75
site4,141,6,21,9.88,0.0,9.88,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.74,73.56
site4,142,6,22,9.61,0.0,9.61,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,155.2,80.17
site4,143,6,23,9.27,0.0,9.27,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.68,78.49
site4,144,7,0,8.87,0.0,8.87,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.87,81.64
site4,145,7,1,8.71,0.0,8.71,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,123.98,85.52
site4,146,7,2,8.58,0.0,8.58,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.67,87.55
site4,147,7,3,8.95,0.0,8.95,False,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.37,85.89
site4,148,7,4,9.16,0.336,8.824,False,41.04,17.6,14,0.35,1.2,0.2,0.15,28.96,19.17,188.04,29.9,19.3,190.52,84.42,83.91
site4,149,7,5,9.28,0.72,8.559999999999999,False,41.04,17.6,14,0.35,1.2,0.2,0.15,247.42,65.68,621.65,232.61,65.49,627.53,75.26,73.32
site4,150,7,6,9.27,1.152,8.118,True,41.04,17.6,14,0.35,1.2,0.2,0.15,482.78,88.12,817.37,497.42,85.18,815.03,61.58,61.44
site4,151,7,7,9.38,2.256,7.1240000000000006,True,41.04,17.6,14,0.35,1.2,0.2,0.15,194.53,198.41,0.0,675.25,100.97,911.24,44.96,56.85
site4,152,7,8,9.37,3.36,6.01,True,41.04,17.6,14,0.35,1.2,0.2,0.15,458.54,431.42,56.77,886.02,105.0,935.18,35.0,49.86
site4,153,7,9,9.39,2.544,6.846,True,41.04,17.6,14,0.35,1.2,0.2,0.15,552.02,473.37,88.93,1010.14,137.27,876.5,23.32,47.39
site4,154,7,10,9.66,8.016,1.6440000000000001,True,41.04,17.6,14,0.35,1.2,0.2,0.15,596.83,499.58,84.4,1000.21,132.38,918.44,19.74,45.21
site4,155,7,11,9.5,6.48,3.0199999999999996,True,41.04,17.6,14,0.35,1.2,0.2,0.15,956.74,128.27,963.51,994.99,122.06,961.27,23.71,43.16
site4,156,7,12,9.37,9.936,-0.5660000000000007,True,41.04,17.6,14,0.35,1.2,0.2,0.15,881.47,117.95,877.62,886.02,118.41,873.22,35.33,41.74
site4,157,7,13,9.45,7.584,1.8659999999999997,True,41.04,17.6,14,0.35,1.2,0.2,0.15,518.08,280.02,334.6,680.18,110.07,873.96,48.39,45.32
site4,158,7,14,9.77,1.248,8.522,True,41.04,17.6,14,0.35,1.2,0.2,0.15,7.83,7.98,0.0,436.89,91.78,737.43,60.2,44.66
site4,159,7,15,9.5,4.944,4.556,True,41.04,17.6,14,0.35,1.2,0.2,0.15,4.81,4.95,0.0,213.69,66.39,550.11,76.88,51.07
site4,160,7,16,9.7,1.728,7.9719999999999995,True,41.04,17.6,14,0.35,1.2,0.2,0.15,8.08,8.01,0.0,16.39,14.07,86.78,88.72,65.87
site4,161,7,17,9.77,1.728,8.042,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.74,68.13
site4,162,7,18,9.89,0.864,9.026,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,118.73,73.57
site4,163,7,19,10.22,0.768,9.452,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.65,71.43
site4,164,7,20,10.06,0.0,10.06,True,41.04,17.6,14,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.38,74.61
