site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod,ghi,dhi,dni,clearsky_ghi,clearsky_dhi,clearsky_dni,solar_zenith_angle,relative_humidity
site5,16,1,16,8.9,4.488,4.412,False,20.52,17.6,12,0.35,1.2,0.2,0.15,40.7,25.58,233.31,40.43,24.67,233.4,87.07,34.58
site5,17,1,17,8.92,3.096,5.824,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,101.84,34.95
site5,18,1,18,8.96,0.384,8.576,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,116.18,36.85
site5,19,1,19,9.0,0.192,8.808,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.15,37.11
site5,20,1,20,9.5,0.0,9.5,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.8,39.74
site5,21,1,21,9.27,0.0,9.27,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.86,43.6
site5,22,1,22,9.42,0.0,9.42,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,148.95,45.12
site5,23,1,23,8.84,0.0,8.84,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.55,47.46
site5,24,2,0,8.47,0.0,8.47,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,141.89,53.0
site5,25,2,1,6.85,0.0,6.85,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.15,55.08
site5,26,2,2,3.18,0.0,3.18,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.56,58.59
site5,27,2,3,2.82,0.0,2.82,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.47,55.93
site5,28,2,4,5.58,0.192,5.388,True,20.52,17.6,12,0.35,1.2,0.2,0.15,24.85,17.11,158.36,25.72,16.46,164.59,91.0,52.09
site5,29,2,5,8.05,0.72,7.330000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,231.03,62.65,605.18,228.59,64.28,637.83,71.57,45.88
site5,30,2,6,8.4,1.608,6.792,True,20.52,17.6,12,0.35,1.2,0.2,0.15,490.47,84.52,823.19,490.0,86.31,811.07,60.97,34.19
site5,31,2,7,8.76,4.896,3.864,True,20.52,17.6,12,0.35,1.2,0.2,0.15,702.73,102.13,916.32,687.39,102.56,920.75,47.98,28.54
site5,32,2,8,8.91,6.744,2.1660000000000004,False,20.52,17.6,12,0.35,1.2,0.2,0.15,913.31,111.07,969.2,909.33,110.24,957.03,33.71,25.97
site5,33,2,9,8.97,8.16,0.8100000000000005,False,20.52,17.6,12,0.35,1.2,0.2,0.15,753.17,553.02,220.93,1012.73,112.73,991.82,23.27,22.41
site5,34,2,10,8.95,12.408,-3.458,False,20.52,17.6,12,0.35,1.2,0.2,0.15,715.65,534.62,208.0,1085.87,111.54,985.63,17.24,21.03
site5,35,2,11,8.92,10.632,-1.7119999999999997,False,20.52,17.6,12,0.35,1.2,0.2,0.15,509.4,483.06,41.99,1020.46,110.31,967.18,21.3,19.85
site5,36,2,12,9.02,8.64,0.379999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,599.74,495.22,160.89,894.25,112.31,970.05,33.7,20.05
site5,37,2,13,8.91,7.68,1.2300000000000004,False,20.52,17.6,12,0.35,1.2,0.2,0.15,701.98,103.2,912.58,743.68,104.92,868.88,46.73,20.45
site5,38,2,14,9.14,4.752,4.388000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,207.91,211.55,3.03,495.82,89.0,779.15,57.36,20.49
site5,39,2,15,8.98,4.776,4.204000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,132.34,127.15,5.13,251.25,66.27,621.17,74.49,22.57
site5,40,2,16,9.17,4.224,4.946,False,20.52,17.6,12,0.35,1.2,0.2,0.15,39.12,24.72,237.58,38.94,23.61,232.69,88.11,29.61
site5,41,2,17,9.3,2.592,6.708,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.31,29.38
site5,42,2,18,9.09,0.648,8.442,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.33,31.91
site5,43,2,19,9.03,0.192,8.838,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.24,32.51
site5,44,2,20,9.26,0.0,9.26,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,136.54,34.89
site5,45,2,21,9.3,0.0,9.3,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,143.4,38.08
site5,46,2,22,9.01,0.0,9.01,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.12,41.4
site5,47,2,23,8.83,0.0,8.83,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.69,43.89
site5,48,3,0,8.365,0.0,8.365,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.37,47.25
site5,49,3,1,8.365,0.0,8.365,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,126.07,49.33
site5,50,3,2,8.26,0.0,8.26,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,115.84,51.68
site5,51,3,3,7.87,0.0,7.87,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.58,52.47
site5,52,3,4,8.03,0.288,7.741999999999999,True,20.52,17.6,12,0.35,1.2,0.2,0.15,15.4,15.29,0.0,22.56,16.56,138.82,89.82,49.58
site5,53,3,5,8.175,0.696,7.479000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,151.8,135.14,72.51,234.18,66.6,595.94,76.42,43.59
site5,54,3,6,8.175,1.68,6.495000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,409.77,208.33,393.9,479.72,96.61,779.91,62.78,33.9
site5,55,3,7,8.62,4.752,3.8679999999999994,True,20.52,17.6,12,0.35,1.2,0.2,0.15,547.06,258.67,403.53,704.53,113.88,879.12,45.78,30.58
site5,56,3,8,8.97,7.608,1.362000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,594.13,366.78,283.23,842.28,126.65,940.34,35.69,27.76
site5,57,3,9,9.0,9.84,-0.8399999999999999,True,20.52,17.6,12,0.35,1.2,0.2,0.15,731.35,371.54,391.02,956.77,140.76,916.74,23.99,25.5
site5,58,3,10,8.91,11.712,-2.8019999999999996,False,20.52,17.6,12,0.35,1.2,0.2,0.15,597.22,481.7,123.04,982.16,143.31,892.63,17.41,24.65
site5,59,3,11,9.06,12.528,-3.468,False,20.52,17.6,12,0.35,1.2,0.2,0.15,334.35,346.49,1.0,953.36,150.73,931.46,22.16,25.89
site5,60,3,12,9.27,9.144,0.12599999999999945,False,20.52,17.6,12,0.35,1.2,0.2,0.15,354.2,372.14,2.98,893.31,156.37,827.55,31.93,27.19
site5,61,3,13,9.15,5.64,3.5100000000000007,False,20.52,17.6,12,0.35,1.2,0.2,0.15,233.25,234.3,7.04,696.21,145.05,780.36,47.06,28.31
site5,62,3,14,9.28,5.016,4.263999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,100.99,100.61,1.02,472.08,136.56,659.91,59.65,31.39
site5,63,3,15,9.22,4.896,4.324000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,8.02,7.89,0.0,229.71,94.7,450.38,75.48,34.56
site5,64,3,16,9.16,4.2,4.96,False,20.52,17.6,12,0.35,1.2,0.2,0.15,4.93,4.81,0.0,31.93,25.83,92.84,89.05,39.51
site5,65,3,17,9.32,2.352,6.968,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.69,47.2
site5,66,3,18,9.04,0.6,8.44,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.77,52.47
site5,67,3,19,9.02,0.168,8.852,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,124.86,57.89
site5,68,3,20,9.26,0.0,9.26,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.52,64.71
site5,69,3,21,9.46,0.0,9.46,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.18,69.86
site5,70,3,22,9.18,0.0,9.18,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.1,73.41
site5,71,3,23,8.68,0.0,8.68,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,145.85,80.56
site5,72,4,0,8.25,0.0,8.25,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,134.75,85.34
site5,73,4,1,6.81,0.0,6.81,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.32,93.29
site5,74,4,2,6.67,0.0,6.67,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,110.56,96.79
site5,75,4,3,5.94,0.0,5.94,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.75,93.95
site5,76,4,4,8.03,0.096,7.933999999999999,True,20.52,17.6,12,0.35,1.2,0.2,0.15,9.14,9.18,0.0,18.13,16.51,47.37,87.38,94.85
site5,77,4,5,8.37,0.576,7.794,True,20.52,17.6,12,0.35,1.2,0.2,0.15,4.07,4.15,0.0,210.2,92.12,441.39,73.51,85.19
site5,78,4,6,8.48,1.008,7.472,True,20.52,17.6,12,0.35,1.2,0.2,0.15,352.11,239.79,237.17,455.16,137.16,613.99,59.58,76.46
site5,79,4,7,8.72,1.632,7.088000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,166.88,165.93,0.96,667.96,154.46,756.02,46.84,72.31
site5,80,4,8,8.89,2.208,6.682,False,20.52,17.6,12,0.35,1.2,0.2,0.15,715.3,317.83,459.01,821.4,174.66,804.76,34.12,66.25
site5,81,4,9,8.86,2.568,6.292,False,20.52,17.6,12,0.35,1.2,0.2,0.15,683.19,424.55,249.38,923.36,185.27,822.23,24.34,60.54
site5,82,4,10,8.89,5.64,3.250000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,321.93,328.35,0.99,956.2,195.54,808.74,17.66,61.0
site5,83,4,11,8.9,4.104,4.796,False,20.52,17.6,12,0.35,1.2,0.2,0.15,343.86,356.2,1.0,970.36,183.61,843.75,23.26,57.21
site5,84,4,12,8.91,2.928,5.982,False,20.52,17.6,12,0.35,1.2,0.2,0.15,597.54,485.59,130.65,838.32,179.05,783.98,33.51,62.22
site5,85,4,13,8.95,2.736,6.213999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,373.4,344.26,52.73,672.43,172.1,702.55,45.8,62.85
site5,86,4,14,8.93,3.6,5.33,False,20.52,17.6,12,0.35,1.2,0.2,0.15,30.23,32.18,0.0,457.87,144.11,579.2,59.48,68.91
site5,87,4,15,8.9,5.76,3.1400000000000006,False,20.52,17.6,12,0.35,1.2,0.2,0.15,4.85,4.84,0.0,212.22,106.85,375.98,71.5,78.68
site5,88,4,16,8.88,4.416,4.464,False,20.52,17.6,12,0.35,1.2,0.2,0.15,3.99,3.96,0.0,23.23,20.98,44.89,86.91,83.51
site5,89,4,17,8.94,2.136,6.803999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,99.53,84.98
site5,90,4,18,9.08,0.912,8.168,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,109.8,92.6
site5,91,4,19,9.18,0.168,9.012,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,121.87,89.59
site5,92,4,20,9.4,0.0,9.4,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.96,91.17
site5,93,4,21,9.38,0.0,9.38,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.91,97.15
site5,94,4,22,9.29,0.0,9.29,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,150.37,96.66
site5,95,4,23,8.67,0.0,8.67,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.61,96.29
site5,96,5,0,8.4,0.0,8.4,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,133.94,92.8
site5,97,5,1,8.24,0.0,8.24,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,125.86,97.42
site5,98,5,2,7.26,0.0,7.26,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.52,93.85
site5,99,5,3,7.73,0.0,7.73,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.12,98.86
site5,100,5,4,8.24,0.24,8.0,True,20.52,17.6,12,0.35,1.2,0.2,0.15,7.12,7.02,0.0,17.61,15.17,49.72,87.97,95.33
site5,101,5,5,8.31,0.624,7.686000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,117.88,120.53,2.99,207.92,89.63,448.55,72.04,86.41
site5,102,5,6,8.47,1.944,6.526000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,346.7,286.2,114.8,427.49,119.35,684.21,62.69,71.47
site5,103,5,7,8.48,4.368,4.112,True,20.52,17.6,12,0.35,1.2,0.2,0.15,592.1,235.51,509.46,647.66,145.82,798.35,46.16,66.5
site5,104,5,8,8.64,2.76,5.880000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,732.33,333.27,482.03,857.75,147.0,875.53,35.87,58.11
site5,105,5,9,8.92,3.432,5.4879999999999995,True,20.52,17.6,12,0.35,1.2,0.2,0.15,678.2,448.4,280.97,923.71,153.31,860.45,24.73,53.77
site5,106,5,10,8.89,4.848,4.042000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,189.23,190.5,0.0,972.57,163.31,884.99,18.3,55.96
site5,107,5,11,8.85,12.432,-3.5820000000000007,True,20.52,17.6,12,0.35,1.2,0.2,0.15,721.21,441.03,284.53,926.43,155.69,865.7,23.21,54.06
site5,108,5,12,8.93,12.144,-3.2140000000000004,True,20.52,17.6,12,0.35,1.2,0.2,0.15,554.52,417.06,167.23,841.51,139.74,876.02,33.78,54.8
site5,109,5,13,9.0,11.688,-2.6880000000000006,True,20.52,17.6,12,0.35,1.2,0.2,0.15,39.24,39.77,0.0,688.81,121.82,819.91,44.68,56.44
site5,110,5,14,8.92,10.44,-1.5199999999999996,True,20.52,17.6,12,0.35,1.2,0.2,0.15,36.52,36.27,0.0,474.68,108.11,745.03,57.47,56.94
site5,111,5,15,8.91,6.696,2.2140000000000004,True,20.52,17.6,12,0.35,1.2,0.2,0.15,5.9,6.17,0.0,238.57,74.41,564.88,74.77,64.63
site5,112,5,16,8.92,1.176,7.744,True,20.52,17.6,12,0.35,1.2,0.2,0.15,3.03,2.92,0.0,28.2,21.57,134.11,90.13,75.38
site5,113,5,17,8.9,0.456,8.444,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,101.82,81.86
site5,114,5,18,8.94,0.12,8.82,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.44,80.25
site5,115,5,19,9.16,0.0,9.16,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,124.21,80.21
site5,116,5,20,9.58,0.0,9.58,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.43,83.06
site5,117,5,21,9.45,0.0,9.45,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.52,85.91
site5,118,5,22,9.15,0.0,9.15,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.34,93.85
site5,119,5,23,8.69,0.0,8.69,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,143.94,93.91
site5,120,6,0,8.03,0.0,8.03,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,134.68,98.24
site5,121,6,1,8.03,0.0,8.03,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.36,98.0
site5,122,6,2,8.14,0.0,8.14,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.11,92.79
site5,123,6,3,6.11,0.0,6.11,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.76,90.88
site5,124,6,4,8.15,0.456,7.694,True,20.52,17.6,12,0.35,1.2,0.2,0.15,7.77,8.02,0.0,19.5,16.0,98.28,88.37,93.39
site5,125,6,5,8.15,1.224,6.926,True,20.52,17.6,12,0.35,1.2,0.2,0.15,188.89,127.17,257.53,221.47,64.45,555.87,75.87,83.16
site5,126,6,6,8.49,2.184,6.306,True,20.52,17.6,12,0.35,1.2,0.2,0.15,404.57,190.03,417.2,447.76,97.6,710.25,62.04,83.75
site5,127,6,7,8.6,4.728,3.872,True,20.52,17.6,12,0.35,1.2,0.2,0.15,539.83,375.01,233.65,648.69,119.99,812.38,49.46,73.02
site5,128,6,8,8.6,8.424,0.17600000000000016,False,20.52,17.6,12,0.35,1.2,0.2,0.15,578.58,455.71,135.26,873.07,133.6,839.63,35.23,72.18
site5,129,6,9,8.87,9.336,-0.4660000000000011,False,20.52,17.6,12,0.35,1.2,0.2,0.15,541.43,459.3,60.11,929.02,147.14,875.64,23.56,65.81
site5,130,6,10,8.91,11.088,-2.177999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,723.91,545.59,192.16,991.24,139.7,881.21,18.64,61.54
site5,131,6,11,8.97,9.696,-0.7259999999999991,False,20.52,17.6,12,0.35,1.2,0.2,0.15,767.53,535.61,246.83,968.34,138.88,866.55,24.28,58.86
site5,132,6,12,8.94,11.16,-2.2200000000000006,False,20.52,17.6,12,0.35,1.2,0.2,0.15,583.08,476.48,142.02,891.41,135.09,892.24,33.9,59.83
site5,133,6,13,8.95,5.904,3.0459999999999994,False,20.52,17.6,12,0.35,1.2,0.2,0.15,435.25,361.24,77.48,708.52,111.84,876.4,47.18,55.0
site5,134,6,14,8.91,5.064,3.846,False,20.52,17.6,12,0.35,1.2,0.2,0.15,296.16,262.57,49.22,470.86,93.93,755.56,59.2,59.92
site5,135,6,15,8.88,5.112,3.7680000000000007,False,20.52,17.6,12,0.35,1.2,0.2,0.15,105.23,108.3,2.07,241.93,68.55,602.42,71.2,67.16
site5,136,6,16,8.87,3.84,5.029999999999999,False,20.52,17.6,12,0.35,1.2,0.2,0.15,29.52,19.5,185.44,28.29,18.44,182.98,87.52,77.28
site5,137,6,17,8.97,2.664,6.306000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.54,83.54
site5,138,6,18,9.01,0.456,8.554,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.33,84.17
site5,139,6,19,9.02,0.12,8.9,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,125.45,85.5
site5,140,6,20,9.28,0.0,9.28,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,132.26,85.88
site5,141,6,21,9.31,0.0,9.31,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.27,85.79
site5,142,6,22,8.97,0.0,8.97,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.25,86.39
site5,143,6,23,8.66,0.0,8.66,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,143.36,86.71
site5,144,7,0,8.36,0.0,8.36,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.34,87.36
site5,145,7,1,6.56,0.0,6.56,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.27,84.91
site5,146,7,2,4.19,0.0,4.19,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.31,86.66
site5,147,7,3,3.98,0.0,3.98,True,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,97.73,82.17
site5,148,7,4,7.97,0.096,7.874,True,20.52,17.6,12,0.35,1.2,0.2,0.15,18.47,14.47,136.13,18.89,14.36,139.12,88.77,84.08
site5,149,7,5,8.21,0.576,7.634000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,8.29,7.97,0.0,219.88,60.09,609.37,75.5,73.55
site5,150,7,6,8.49,1.488,7.002000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,117.23,114.31,0.0,479.25,82.35,758.59,63.45,67.19
site5,151,7,7,8.51,2.784,5.726,True,20.52,17.6,12,0.35,1.2,0.2,0.15,121.63,114.93,0.0,686.13,99.25,892.47,48.98,65.15
site5,152,7,8,8.5,2.88,5.62,True,20.52,17.6,12,0.35,1.2,0.2,0.15,447.03,398.54,42.28,875.95,107.54,954.19,35.13,58.66
site5,153,7,9,8.77,7.704,1.0659999999999998,True,20.52,17.6,12,0.35,1.2,0.2,0.15,525.66,472.37,65.37,962.86,128.92,931.58,24.21,55.07
site5,154,7,10,8.81,10.272,-1.4619999999999997,True,20.52,17.6,12,0.35,1.2,0.2,0.15,850.24,505.6,338.36,978.08,132.21,952.84,19.84,55.22
site5,155,7,11,8.67,12.24,-3.5700000000000003,True,20.52,17.6,12,0.35,1.2,0.2,0.15,733.95,531.91,200.86,983.72,126.82,908.05,23.95,51.21
site5,156,7,12,8.86,12.24,-3.380000000000001,True,20.52,17.6,12,0.35,1.2,0.2,0.15,540.03,463.41,119.82,860.47,115.71,891.61,33.69,50.46
site5,157,7,13,8.9,11.856,-2.9559999999999995,True,20.52,17.6,12,0.35,1.2,0.2,0.15,426.56,328.87,126.0,663.94,117.33,866.32,47.95,50.93
site5,158,7,14,8.91,5.976,2.934,True,20.52,17.6,12,0.35,1.2,0.2,0.15,9.76,9.83,0.0,459.63,99.27,737.71,61.9,49.41
site5,159,7,15,8.69,4.872,3.8179999999999996,True,20.52,17.6,12,0.35,1.2,0.2,0.15,42.31,42.68,1.01,223.87,72.42,552.64,71.28,56.6
site5,160,7,16,8.85,4.224,4.6259999999999994,False,20.52,17.6,12,0.35,1.2,0.2,0.15,10.63,11.1,0.0,25.7,19.71,111.65,84.87,69.75
site5,161,7,17,8.9,2.568,6.332000000000001,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.55,67.93
site5,162,7,18,8.91,0.744,8.166,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.73,72.45
site5,163,7,19,9.0,0.24,8.76,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,128.12,78.82
site5,164,7,20,9.09,0.0,9.09,False,20.52,17.6,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,139.6,80.26
