site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod,ghi,dhi,dni,clearsky_ghi,clearsky_dhi,clearsky_dni,solar_zenith_angle,relative_humidity
site8,33,2,9,2.1,2.85,-0.75,False,21.6,10.8,12,0.35,1.2,0.2,0.15,780.52,431.54,340.12,965.59,209.51,780.28,20.35,37.31
site8,34,2,10,2.18,5.31,-3.1299999999999994,True,21.6,10.8,12,0.35,1.2,0.2,0.15,600.79,499.86,107.57,1007.7,223.99,810.19,13.11,37.26
site8,35,2,11,2.23,5.64,-3.4099999999999997,True,21.6,10.8,12,0.35,1.2,0.2,0.15,672.17,422.36,286.11,941.71,212.59,812.29,17.63,36.65
site8,36,2,12,2.19,3.78,-1.5899999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,216.14,210.41,1.02,844.43,221.19,743.03,30.61,36.57
site8,37,2,13,2.18,1.5,0.6800000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15,443.59,337.96,153.53,704.33,204.31,688.78,42.45,38.45
site8,38,2,14,2.18,1.38,0.8000000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15,220.22,204.78,24.53,477.04,165.19,590.35,56.01,39.84
site8,39,2,15,2.19,1.17,1.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15,96.16,91.55,6.19,240.46,114.65,430.21,71.63,48.88
site8,40,2,16,2.19,0.75,1.44,True,21.6,10.8,12,0.35,1.2,0.2,0.15,9.88,9.69,0.0,37.93,29.21,97.42,82.67,56.78
site8,41,2,17,2.15,0.75,1.4,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.56,57.92
site8,42,2,18,2.17,0.24,1.93,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,111.23,63.19
site8,43,2,19,2.07,0.03,2.04,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.63,62.95
site8,44,2,20,1.97,0.0,1.97,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.53,67.56
site8,45,2,21,1.87,0.0,1.87,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.33,70.79
site8,46,2,22,1.75,0.0,1.75,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,152.37,73.29
site8,47,2,23,1.54,0.0,1.54,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,154.78,71.56
site8,48,3,0,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,144.56,73.79
site8,49,3,1,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,132.96,81.43
site8,50,3,2,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,119.25,84.72
site8,51,3,3,1.61,0.0,1.61,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.27,84.49
site8,52,3,4,1.64,0.03,1.6099999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,86.63,83.95
site8,53,3,5,1.75,0.84,0.91,True,21.6,10.8,12,0.35,1.2,0.2,0.15,17.55,18.01,0.0,181.17,84.19,392.91,73.85,78.81
site8,54,3,6,1.75,1.35,0.3999999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,172.88,170.71,1.02,443.0,123.03,632.97,62.83,61.09
site8,55,3,7,1.86,4.38,-2.5199999999999996,True,21.6,10.8,12,0.35,1.2,0.2,0.15,270.02,254.64,0.96,651.09,147.17,762.49,48.96,54.94
site8,56,3,8,2.06,8.19,-6.129999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,308.75,319.81,1.0,817.07,159.72,789.09,34.53,49.3
site8,57,3,9,2.19,9.15,-6.960000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,291.43,290.12,1.03,932.3,190.55,829.22,20.34,50.79
site8,58,3,10,2.22,9.06,-6.84,True,21.6,10.8,12,0.35,1.2,0.2,0.15,202.73,214.77,0.0,999.23,199.97,812.29,13.3,49.29
site8,59,3,11,2.18,9.3,-7.120000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,785.58,561.79,253.69,952.44,189.42,834.5,18.27,49.61
site8,60,3,12,2.18,11.85,-9.67,True,21.6,10.8,12,0.35,1.2,0.2,0.15,550.78,466.25,110.73,858.92,177.96,849.11,29.15,50.13
site8,61,3,13,2.22,11.82,-9.6,True,21.6,10.8,12,0.35,1.2,0.2,0.15,690.96,159.72,776.17,703.89,164.16,792.3,44.71,51.2
site8,62,3,14,2.17,10.38,-8.21,True,21.6,10.8,12,0.35,1.2,0.2,0.15,508.73,135.25,671.71,496.23,131.32,704.56,55.83,51.12
site8,63,3,15,2.19,7.98,-5.790000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,254.37,92.87,500.18,255.25,97.39,519.39,69.36,59.46
site8,64,3,16,2.2,5.1,-2.8999999999999995,True,21.6,10.8,12,0.35,1.2,0.2,0.15,39.5,30.08,141.12,41.32,29.25,135.97,83.59,68.5
site8,65,3,17,2.23,2.52,-0.29000000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.64,69.27
site8,66,3,18,2.16,0.63,1.5300000000000002,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,115.81,70.87
site8,67,3,19,2.1,0.0,2.1,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.28,69.98
site8,68,3,20,1.99,0.0,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.84,68.62
site8,69,3,21,1.99,0.0,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.09,69.97
site8,70,3,22,1.78,0.0,1.78,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.69,72.55
site8,71,3,23,1.69,0.0,1.69,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,155.89,76.04
site8,72,4,0,1.545,0.0,1.545,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.93,75.99
site8,73,4,1,1.545,0.0,1.545,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,132.32,77.48
site8,74,4,2,1.51,0.0,1.51,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,117.07,75.43
site8,75,4,3,1.54,0.0,1.54,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,107.19,78.05
site8,76,4,4,1.67,0.03,1.64,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,87.16,70.63
site8,77,4,5,1.79,0.69,1.1,False,21.6,10.8,12,0.35,1.2,0.2,0.15,86.05,87.54,1.03,194.26,75.92,462.47,75.29,60.72
site8,78,4,6,1.76,1.35,0.4099999999999999,False,21.6,10.8,12,0.35,1.2,0.2,0.15,230.42,207.79,50.5,451.44,116.79,666.63,62.09,50.1
site8,79,4,7,1.95,2.43,-0.4800000000000002,False,21.6,10.8,12,0.35,1.2,0.2,0.15,336.67,304.35,16.41,662.18,151.33,747.61,47.64,43.09
site8,80,4,8,2.07,4.92,-2.85,False,21.6,10.8,12,0.35,1.2,0.2,0.15,717.13,324.43,500.92,812.68,164.37,799.24,34.45,41.13
site8,81,4,9,2.14,5.82,-3.68,False,21.6,10.8,12,0.35,1.2,0.2,0.15,864.74,383.21,546.8,916.49,217.06,760.65,21.98,40.99
site8,82,4,10,2.18,4.65,-2.47,True,21.6,10.8,12,0.35,1.2,0.2,0.15,657.84,498.33,156.19,1011.38,218.74,811.64,13.32,39.42
site8,83,4,11,2.19,3.84,-1.65,True,21.6,10.8,12,0.35,1.2,0.2,0.15,211.31,217.21,0.98,1008.21,210.99,792.25,19.3,38.51
site8,84,4,12,2.18,4.98,-2.8000000000000003,True,21.6,10.8,12,0.35,1.2,0.2,0.15,171.36,178.92,0.99,843.04,207.03,789.61,29.95,43.74
site8,85,4,13,2.18,3.99,-1.81,True,21.6,10.8,12,0.35,1.2,0.2,0.15,408.56,341.84,58.78,729.68,184.01,707.43,42.63,45.91
site8,86,4,14,2.23,2.79,-0.56,True,21.6,10.8,12,0.35,1.2,0.2,0.15,207.29,206.84,13.65,485.5,159.67,612.05,58.11,47.04
site8,87,4,15,2.2,2.76,-0.5599999999999996,True,21.6,10.8,12,0.35,1.2,0.2,0.15,128.78,119.5,14.43,236.88,115.06,434.11,74.09,54.34
site8,88,4,16,2.19,2.82,-0.6299999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,22.82,22.42,0.0,33.82,27.01,83.17,89.21,63.28
site8,89,4,17,2.19,1.56,0.6299999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,97.18,73.9
site8,90,4,18,2.19,0.9,1.29,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.57,76.68
site8,91,4,19,2.14,0.06,2.08,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,122.86,79.76
site8,92,4,20,2.02,0.0,2.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,136.18,87.07
site8,93,4,21,2.02,0.0,2.02,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,148.33,83.78
site8,94,4,22,1.92,0.0,1.92,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,155.02,85.93
site8,95,4,23,1.61,0.0,1.61,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,156.78,87.79
site8,96,5,0,1.56,0.0,1.56,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.6,90.97
site8,97,5,1,1.54,0.0,1.54,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,128.23,91.81
site8,98,5,2,1.53,0.0,1.53,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,118.35,93.02
site8,99,5,3,1.71,0.0,1.71,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.47,93.58
site8,100,5,4,1.75,0.0,1.75,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,92.4,94.89
site8,101,5,5,1.75,0.57,1.1800000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15,79.31,83.13,5.09,189.43,79.62,435.85,72.98,86.6
site8,102,5,6,1.83,1.41,0.42000000000000015,True,21.6,10.8,12,0.35,1.2,0.2,0.15,348.81,222.34,281.36,413.43,128.62,616.27,60.89,80.3
site8,103,5,7,1.98,2.04,-0.06000000000000005,True,21.6,10.8,12,0.35,1.2,0.2,0.15,589.77,258.83,463.81,668.71,157.43,725.87,48.43,74.87
site8,104,5,8,2.08,6.42,-4.34,True,21.6,10.8,12,0.35,1.2,0.2,0.15,727.54,319.87,486.45,828.62,175.77,796.95,35.12,71.2
site8,105,5,9,2.11,9.24,-7.130000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,804.45,359.61,476.37,967.71,208.4,760.71,20.76,68.95
site8,106,5,10,2.14,10.17,-8.03,True,21.6,10.8,12,0.35,1.2,0.2,0.15,772.39,466.26,291.7,962.89,217.41,827.31,13.71,61.57
site8,107,5,11,2.18,8.88,-6.700000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,454.18,434.77,21.79,947.73,225.69,815.46,18.54,62.61
site8,108,5,12,2.17,15.69,-13.52,True,21.6,10.8,12,0.35,1.2,0.2,0.15,222.23,222.1,1.02,827.32,223.85,720.74,30.09,61.81
site8,109,5,13,2.21,4.41,-2.2,True,21.6,10.8,12,0.35,1.2,0.2,0.15,114.98,114.94,0.0,676.18,199.38,691.28,44.28,61.71
site8,110,5,14,2.18,7.17,-4.99,True,21.6,10.8,12,0.35,1.2,0.2,0.15,10.96,10.67,0.0,459.21,168.7,570.24,56.65,62.63
site8,111,5,15,2.16,9.3,-7.140000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,138.51,135.19,21.7,239.45,115.04,397.86,72.93,65.38
site8,112,5,16,2.14,5.28,-3.14,True,21.6,10.8,12,0.35,1.2,0.2,0.15,5.13,5.13,0.0,32.31,26.2,80.21,87.02,69.96
site8,113,5,17,2.11,2.82,-0.71,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.08,70.8
site8,114,5,18,2.17,0.27,1.9,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.38,73.22
site8,115,5,19,2.17,0.18,1.99,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,125.57,77.73
site8,116,5,20,2.06,0.0,2.06,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,142.55,75.9
site8,117,5,21,2.01,0.0,2.01,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,150.43,80.03
site8,118,5,22,1.93,0.0,1.93,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,157.23,81.13
site8,119,5,23,1.63,0.0,1.63,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,156.04,81.11
site8,120,6,0,1.55,0.0,1.55,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.82,85.47
site8,121,6,1,1.525,0.0,1.525,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,132.44,91.3
site8,122,6,2,1.525,0.0,1.525,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,117.53,83.66
site8,123,6,3,1.68,0.0,1.68,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,101.05,82.31
site8,124,6,4,1.73,0.03,1.7,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,87.98,73.06
site8,125,6,5,1.75,0.51,1.24,False,21.6,10.8,12,0.35,1.2,0.2,0.15,60.05,59.42,1.95,191.89,63.89,547.33,76.17,65.47
site8,126,6,6,1.83,2.07,-0.23999999999999977,False,21.6,10.8,12,0.35,1.2,0.2,0.15,322.63,226.78,181.17,441.14,96.57,711.75,61.15,53.79
site8,127,6,7,1.9,4.56,-2.6599999999999997,False,21.6,10.8,12,0.35,1.2,0.2,0.15,659.85,113.1,845.56,699.35,112.57,860.0,47.37,53.35
site8,128,6,8,1.99,3.96,-1.97,False,21.6,10.8,12,0.35,1.2,0.2,0.15,761.55,250.2,600.75,833.56,137.2,903.15,35.03,48.76
site8,129,6,9,2.07,4.8,-2.73,False,21.6,10.8,12,0.35,1.2,0.2,0.15,514.46,454.33,34.18,953.78,152.37,910.29,21.87,48.12
site8,130,6,10,2.08,14.13,-12.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15,830.07,392.25,415.57,1032.38,159.93,930.3,14.59,44.69
site8,131,6,11,2.15,10.59,-8.44,True,21.6,10.8,12,0.35,1.2,0.2,0.15,958.67,156.98,878.48,976.38,152.7,908.31,18.51,45.67
site8,132,6,12,2.15,8.91,-6.76,True,21.6,10.8,12,0.35,1.2,0.2,0.15,917.14,148.77,876.48,896.02,145.13,849.11,29.68,46.45
site8,133,6,13,2.17,7.05,-4.88,True,21.6,10.8,12,0.35,1.2,0.2,0.15,720.09,128.11,845.55,688.86,132.75,846.27,43.7,47.88
site8,134,6,14,2.19,7.53,-5.34,True,21.6,10.8,12,0.35,1.2,0.2,0.15,269.4,247.92,63.5,502.95,106.52,740.96,57.77,49.12
site8,135,6,15,2.16,10.29,-8.129999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,104.8,99.3,6.76,244.15,77.62,561.78,73.65,55.79
site8,136,6,16,2.14,1.68,0.4600000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15,9.78,9.78,0.0,36.05,25.88,176.7,88.66,63.79
site8,137,6,17,2.17,0.84,1.33,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.28,69.16
site8,138,6,18,2.16,0.51,1.6500000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.0,73.44
site8,139,6,19,2.17,0.0,2.17,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,127.28,78.64
site8,140,6,20,2.05,0.0,2.05,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.38,79.71
site8,141,6,21,1.98,0.0,1.98,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.07,82.02
site8,142,6,22,1.85,0.0,1.85,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,154.08,87.24
site8,143,6,23,1.62,0.0,1.62,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,156.44,89.56
site8,144,7,0,1.56,0.0,1.56,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,143.83,90.63
site8,145,7,1,1.53,0.0,1.53,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,130.54,91.28
site8,146,7,2,1.53,0.0,1.53,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,119.64,90.45
site8,147,7,3,1.66,0.0,1.66,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,103.21,95.89
site8,148,7,4,1.72,0.0,1.72,False,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,92.81,86.62
site8,149,7,5,1.76,0.03,1.73,False,21.6,10.8,12,0.35,1.2,0.2,0.15,11.11,10.67,0.0,194.1,61.64,539.31,77.49,79.52
site8,150,7,6,1.88,0.39,1.4899999999999998,False,21.6,10.8,12,0.35,1.2,0.2,0.15,18.63,19.68,0.0,445.44,90.86,766.27,63.72,68.33
site8,151,7,7,1.96,1.11,0.8499999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,467.86,379.28,128.21,692.76,100.02,829.9,49.37,58.65
site8,152,7,8,1.9,2.25,-0.3500000000000001,True,21.6,10.8,12,0.35,1.2,0.2,0.15,595.15,456.03,138.02,849.02,116.61,873.86,34.46,55.19
site8,153,7,9,2.08,4.23,-2.1500000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15,684.6,529.23,197.91,946.53,126.96,890.7,21.96,55.6
site8,154,7,10,2.11,8.7,-6.59,True,21.6,10.8,12,0.35,1.2,0.2,0.15,493.97,489.15,32.02,1039.87,138.54,910.64,15.12,50.32
site8,155,7,11,2.12,10.38,-8.260000000000002,True,21.6,10.8,12,0.35,1.2,0.2,0.15,339.52,333.09,6.22,970.18,139.8,896.96,20.06,51.47
site8,156,7,12,2.15,9.06,-6.91,True,21.6,10.8,12,0.35,1.2,0.2,0.15,674.43,372.73,378.8,907.25,167.91,853.82,30.99,49.92
site8,157,7,13,2.12,6.3,-4.18,True,21.6,10.8,12,0.35,1.2,0.2,0.15,32.67,32.57,0.0,727.52,156.01,748.24,42.99,52.92
site8,158,7,14,2.03,10.68,-8.65,True,21.6,10.8,12,0.35,1.2,0.2,0.15,36.04,37.95,0.0,488.33,133.22,645.35,56.6,60.21
site8,159,7,15,4.94,11.19,-6.249999999999999,True,21.6,10.8,12,0.35,1.2,0.2,0.15,5.91,6.16,0.0,244.68,100.21,460.91,73.87,69.34
site8,160,7,16,7.54,5.31,2.2300000000000004,True,21.6,10.8,12,0.35,1.2,0.2,0.15,3.05,3.11,0.0,29.97,23.85,90.05,89.21,77.6
site8,161,7,17,7.57,2.73,4.84,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.64,79.95
site8,162,7,18,4.41,0.78,3.63,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,117.08,89.02
site8,163,7,19,2.22,0.06,2.16,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.24,88.08
site8,164,7,20,2.07,0.0,2.07,True,21.6,10.8,12,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.48,90.09
