site_id,t,day,hour,load_kwh,solar_kwh,net_load_kwh,grid_available,battery_capacity_kwh,dg_power_kw,grid_power_kw,battery_charge_coeff,battery_discharge_coeff,init_soc,dod,ghi,dhi,dni,clearsky_ghi,clearsky_dhi,clearsky_dni,solar_zenith_angle,relative_humidity
site7,22,1,22,4.46,0.0,4.46,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,155.22,47.35
site7,23,1,23,4.41,0.0,4.41,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.27,53.03
site7,24,2,0,4.22,0.0,4.22,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,144.83,54.15
site7,25,2,1,4.23,0.0,4.23,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,124.93,56.69
site7,26,2,2,4.21,0.0,4.21,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.79,62.66
site7,27,2,3,4.06,0.0,4.06,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,103.31,65.51
site7,28,2,4,4.24,0.0,4.24,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,85.7,62.37
site7,29,2,5,4.23,0.02,4.210000000000001,False,20.52,18.0,8,0.35,1.2,0.2,0.15,69.16,69.14,0.0,183.58,87.21,381.91,77.24,53.93
site7,30,2,6,4.25,0.1,4.15,False,20.52,18.0,8,0.35,1.2,0.2,0.15,312.58,244.05,157.52,430.4,138.06,595.24,60.17,47.83
site7,31,2,7,4.4,0.54,3.8600000000000003,False,20.52,18.0,8,0.35,1.2,0.2,0.15,333.15,311.99,15.44,685.14,158.81,753.97,46.41,39.58
site7,32,2,8,4.44,1.0,3.4400000000000004,False,20.52,18.0,8,0.35,1.2,0.2,0.15,603.86,506.63,161.99,824.66,169.9,777.55,33.42,36.43
site7,33,2,9,4.44,1.9,2.5400000000000005,False,20.52,18.0,8,0.35,1.2,0.2,0.15,742.11,443.64,337.07,991.6,209.83,828.78,20.39,36.76
site7,34,2,10,4.46,3.54,0.9199999999999999,True,20.52,18.0,8,0.35,1.2,0.2,0.15,589.37,487.2,104.86,969.39,211.17,810.28,12.67,35.21
site7,35,2,11,4.44,3.76,0.6800000000000006,True,20.52,18.0,8,0.35,1.2,0.2,0.15,708.75,407.18,286.74,941.79,215.67,783.38,18.53,35.58
site7,36,2,12,4.45,2.52,1.9300000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,212.06,213.41,1.01,860.86,232.39,763.61,28.86,38.09
site7,37,2,13,4.44,1.0,3.4400000000000004,True,20.52,18.0,8,0.35,1.2,0.2,0.15,452.29,354.66,146.85,678.3,191.93,668.91,44.12,37.44
site7,38,2,14,4.45,0.92,3.5300000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,221.65,205.48,23.46,497.53,159.66,587.38,56.64,42.58
site7,39,2,15,4.42,0.78,3.6399999999999997,True,20.52,18.0,8,0.35,1.2,0.2,0.15,93.59,92.36,6.08,243.26,113.29,421.2,68.98,46.24
site7,40,2,16,4.45,0.5,3.95,True,20.52,18.0,8,0.35,1.2,0.2,0.15,9.95,10.25,0.0,36.81,28.83,103.08,86.91,56.42
site7,41,2,17,4.43,0.5,3.9299999999999997,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,101.95,56.57
site7,42,2,18,4.445,0.16,4.285,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.2,60.13
site7,43,2,19,4.445,0.02,4.425000000000001,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,122.76,66.24
site7,44,2,20,4.46,0.0,4.46,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,137.13,67.45
site7,45,2,21,4.48,0.0,4.48,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,150.21,71.71
site7,46,2,22,4.45,0.0,4.45,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,157.56,68.04
site7,47,2,23,4.44,0.0,4.44,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.56,75.39
site7,48,3,0,4.23,0.0,4.23,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,138.88,76.38
site7,49,3,1,4.22,0.0,4.22,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,129.23,79.79
site7,50,3,2,4.09,0.0,4.09,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.64,79.45
site7,51,3,3,4.05,0.0,4.05,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.82,85.6
site7,52,3,4,4.24,0.02,4.220000000000001,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,87.91,87.69
site7,53,3,5,4.24,0.56,3.68,True,20.52,18.0,8,0.35,1.2,0.2,0.15,18.51,18.05,0.0,194.19,85.48,398.03,75.76,78.33
site7,54,3,6,4.32,0.9,3.4200000000000004,True,20.52,18.0,8,0.35,1.2,0.2,0.15,168.93,161.44,1.01,446.05,127.19,640.66,62.92,65.07
site7,55,3,7,4.38,2.92,1.46,True,20.52,18.0,8,0.35,1.2,0.2,0.15,267.39,253.8,1.02,646.41,148.85,783.67,47.06,54.45
site7,56,3,8,4.44,5.46,-1.0199999999999996,True,20.52,18.0,8,0.35,1.2,0.2,0.15,329.16,309.96,1.0,835.01,167.49,802.44,34.92,51.72
site7,57,3,9,4.44,6.1,-1.6599999999999993,True,20.52,18.0,8,0.35,1.2,0.2,0.15,307.25,302.93,1.0,990.2,183.12,860.37,20.76,51.78
site7,58,3,10,4.45,6.04,-1.5899999999999999,True,20.52,18.0,8,0.35,1.2,0.2,0.15,215.82,215.38,0.0,998.38,186.43,871.26,12.98,48.05
site7,59,3,11,4.44,6.2,-1.7599999999999998,True,20.52,18.0,8,0.35,1.2,0.2,0.15,793.81,530.01,257.09,1021.95,195.03,820.72,18.87,47.75
site7,60,3,12,4.45,7.9,-3.45,True,20.52,18.0,8,0.35,1.2,0.2,0.15,537.04,441.75,105.96,850.44,168.11,844.53,30.41,49.06
site7,61,3,13,4.44,7.88,-3.4399999999999995,True,20.52,18.0,8,0.35,1.2,0.2,0.15,743.1,161.9,767.24,691.46,156.31,793.22,44.22,49.54
site7,62,3,14,4.46,6.92,-2.46,True,20.52,18.0,8,0.35,1.2,0.2,0.15,509.11,131.96,665.82,496.32,128.96,665.31,55.98,51.62
site7,63,3,15,4.46,5.32,-0.8600000000000003,True,20.52,18.0,8,0.35,1.2,0.2,0.15,257.42,95.91,506.91,259.7,94.62,513.28,72.96,60.63
site7,64,3,16,4.47,3.4,1.0699999999999998,True,20.52,18.0,8,0.35,1.2,0.2,0.15,39.41,28.13,140.24,41.28,28.72,141.23,83.97,68.52
site7,65,3,17,4.41,1.68,2.7300000000000004,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,99.29,70.97
site7,66,3,18,4.455,0.42,4.035,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,116.95,70.93
site7,67,3,19,4.455,0.0,4.455,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,122.34,66.8
site7,68,3,20,4.47,0.0,4.47,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.46,71.39
site7,69,3,21,4.53,0.0,4.53,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.03,71.51
site7,70,3,22,4.45,0.0,4.45,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,151.09,69.71
site7,71,3,23,4.41,0.0,4.41,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,156.4,74.01
site7,72,4,0,4.2,0.0,4.2,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,139.36,74.05
site7,73,4,1,4.01,0.0,4.01,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,128.01,78.21
site7,74,4,2,4.04,0.0,4.04,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,118.13,74.35
site7,75,4,3,4.05,0.0,4.05,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,100.32,78.24
site7,76,4,4,4.25,0.02,4.23,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,90.9,75.03
site7,77,4,5,4.3,0.46,3.84,False,20.52,18.0,8,0.35,1.2,0.2,0.15,84.87,83.82,0.97,185.65,79.16,446.41,78.55,57.94
site7,78,4,6,4.31,0.9,3.4099999999999997,False,20.52,18.0,8,0.35,1.2,0.2,0.15,229.45,212.71,49.82,431.41,118.18,679.03,61.74,48.97
site7,79,4,7,4.44,1.62,2.8200000000000003,False,20.52,18.0,8,0.35,1.2,0.2,0.15,329.42,312.07,15.47,681.08,154.53,759.57,48.01,43.82
site7,80,4,8,4.44,3.28,1.1600000000000006,False,20.52,18.0,8,0.35,1.2,0.2,0.15,745.68,309.25,523.03,845.1,162.76,841.91,34.65,39.59
site7,81,4,9,4.45,3.88,0.5700000000000003,False,20.52,18.0,8,0.35,1.2,0.2,0.15,833.85,364.43,520.67,975.41,226.38,805.7,20.59,39.26
site7,82,4,10,4.43,3.1,1.3299999999999996,True,20.52,18.0,8,0.35,1.2,0.2,0.15,629.57,476.8,166.97,980.82,229.23,770.61,14.15,40.13
site7,83,4,11,4.45,2.56,1.8900000000000001,True,20.52,18.0,8,0.35,1.2,0.2,0.15,220.3,211.09,1.02,968.79,211.93,776.68,18.58,41.05
site7,84,4,12,4.45,3.32,1.1300000000000003,True,20.52,18.0,8,0.35,1.2,0.2,0.15,176.37,182.26,1.04,841.42,212.22,772.81,31.41,43.24
site7,85,4,13,4.4,2.66,1.7400000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,401.74,363.05,59.07,697.73,181.59,720.94,45.32,45.0
site7,86,4,14,4.44,1.86,2.58,True,20.52,18.0,8,0.35,1.2,0.2,0.15,214.79,199.04,14.43,478.4,157.87,626.22,59.65,47.51
site7,87,4,15,4.45,1.84,2.6100000000000003,True,20.52,18.0,8,0.35,1.2,0.2,0.15,124.4,122.99,14.0,244.1,107.86,431.01,69.61,55.26
site7,88,4,16,4.44,1.88,2.5600000000000005,True,20.52,18.0,8,0.35,1.2,0.2,0.15,21.66,22.73,0.0,33.13,28.95,84.7,84.05,64.98
site7,89,4,17,4.45,1.04,3.41,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,98.01,70.05
site7,90,4,18,1.8,0.6,1.2000000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,110.22,79.9
site7,91,4,19,0.88,0.04,0.84,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,128.43,82.19
site7,92,4,20,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,144.39,81.18
site7,93,4,21,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.36,87.57
site7,94,4,22,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,154.98,85.92
site7,95,4,23,0.88,0.0,0.88,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,150.21,93.34
site7,96,5,0,0.86,0.0,0.86,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,146.66,88.44
site7,97,5,1,0.88,0.0,0.88,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,126.3,93.81
site7,98,5,2,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,113.5,90.24
site7,99,5,3,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,104.18,90.43
site7,100,5,4,0.87,0.0,0.87,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,92.42,90.26
site7,101,5,5,0.86,0.38,0.48,True,20.52,18.0,8,0.35,1.2,0.2,0.15,81.78,78.11,5.18,181.07,81.92,424.12,76.08,88.64
site7,102,5,6,0.86,0.94,-0.07999999999999996,True,20.52,18.0,8,0.35,1.2,0.2,0.15,349.12,223.52,274.54,442.25,124.49,650.26,60.1,84.19
site7,103,5,7,3.95,1.36,2.59,True,20.52,18.0,8,0.35,1.2,0.2,0.15,593.58,250.43,489.93,668.52,159.31,752.63,46.48,72.41
site7,104,5,8,4.41,4.28,0.1299999999999999,True,20.52,18.0,8,0.35,1.2,0.2,0.15,712.41,318.51,502.66,809.35,175.04,799.35,33.43,68.0
site7,105,5,9,4.38,6.16,-1.7800000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,801.54,356.36,509.53,952.99,211.53,781.15,21.94,67.03
site7,106,5,10,4.44,6.78,-2.34,True,20.52,18.0,8,0.35,1.2,0.2,0.15,748.98,462.9,294.07,998.2,211.42,830.15,14.53,65.27
site7,107,5,11,4.45,5.92,-1.4699999999999998,True,20.52,18.0,8,0.35,1.2,0.2,0.15,433.59,420.22,22.5,955.41,220.81,803.02,18.27,59.93
site7,108,5,12,4.45,10.46,-6.010000000000001,True,20.52,18.0,8,0.35,1.2,0.2,0.15,224.64,216.6,1.0,864.0,215.77,764.41,31.37,62.1
site7,109,5,13,4.45,2.94,1.5100000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,121.76,114.58,0.0,719.32,196.25,712.11,45.42,60.31
site7,110,5,14,4.43,4.78,-0.35000000000000053,True,20.52,18.0,8,0.35,1.2,0.2,0.15,11.09,10.93,0.0,473.86,162.53,600.75,57.85,61.96
site7,111,5,15,4.42,6.2,-1.7800000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,137.96,136.2,21.79,243.75,117.0,410.95,74.3,65.75
site7,112,5,16,4.45,3.52,0.9300000000000002,True,20.52,18.0,8,0.35,1.2,0.2,0.15,5.01,4.86,0.0,30.95,25.87,79.6,87.22,70.03
site7,113,5,17,4.42,1.88,2.54,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,103.07,73.45
site7,114,5,18,4.453333333,0.18,4.273333333,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,112.31,73.89
site7,115,5,19,4.453333333,0.12,4.333333333,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,122.45,77.6
site7,116,5,20,4.453333333,0.0,4.453333333,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.66,75.59
site7,117,5,21,4.48,0.0,4.48,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149.01,77.08
site7,118,5,22,4.45,0.0,4.45,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,153.76,83.19
site7,119,5,23,4.39,0.0,4.39,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,154.01,83.99
site7,120,6,0,4.07,0.0,4.07,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,144.28,84.14
site7,121,6,1,4.11,0.0,4.11,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,125.9,87.77
site7,122,6,2,4.02,0.0,4.02,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,121.24,83.75
site7,123,6,3,4.03,0.0,4.03,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.85,86.08
site7,124,6,4,4.24,0.02,4.220000000000001,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,88.76,76.92
site7,125,6,5,4.4,0.34,4.0600000000000005,False,20.52,18.0,8,0.35,1.2,0.2,0.15,59.02,58.46,1.96,196.61,61.93,558.28,76.99,63.65
site7,126,6,6,4.31,1.38,2.9299999999999997,False,20.52,18.0,8,0.35,1.2,0.2,0.15,324.25,230.98,187.66,458.69,91.44,709.7,63.71,53.83
site7,127,6,7,4.41,3.04,1.37,False,20.52,18.0,8,0.35,1.2,0.2,0.15,653.86,115.99,806.9,655.32,117.34,832.53,47.38,50.23
site7,128,6,8,4.44,2.64,1.8000000000000003,False,20.52,18.0,8,0.35,1.2,0.2,0.15,783.98,245.15,640.08,872.25,135.5,877.94,35.12,50.97
site7,129,6,9,4.44,3.2,1.2400000000000002,False,20.52,18.0,8,0.35,1.2,0.2,0.15,491.92,474.8,32.48,992.27,162.27,879.41,21.81,46.61
site7,130,6,10,4.43,9.42,-4.99,True,20.52,18.0,8,0.35,1.2,0.2,0.15,782.2,410.01,411.5,1056.08,156.45,928.52,14.28,47.19
site7,131,6,11,4.45,7.06,-2.6099999999999994,True,20.52,18.0,8,0.35,1.2,0.2,0.15,1008.29,153.22,883.7,972.88,156.66,897.91,19.42,43.93
site7,132,6,12,4.44,5.94,-1.5,True,20.52,18.0,8,0.35,1.2,0.2,0.15,894.23,148.3,844.67,885.8,144.35,898.1,31.41,45.88
site7,133,6,13,4.45,4.7,-0.25,True,20.52,18.0,8,0.35,1.2,0.2,0.15,693.6,124.34,806.48,734.1,126.88,809.75,43.8,44.36
site7,134,6,14,4.44,5.02,-0.5799999999999992,True,20.52,18.0,8,0.35,1.2,0.2,0.15,277.17,244.51,66.32,486.24,107.84,721.5,57.68,47.6
site7,135,6,15,4.45,6.86,-2.41,True,20.52,18.0,8,0.35,1.2,0.2,0.15,102.82,100.51,7.14,247.66,78.22,598.82,73.64,53.19
site7,136,6,16,4.44,1.12,3.3200000000000003,True,20.52,18.0,8,0.35,1.2,0.2,0.15,10.0,10.2,0.0,34.85,25.19,172.04,83.03,65.16
site7,137,6,17,4.44,0.56,3.8800000000000003,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,97.99,69.05
site7,138,6,18,4.42,0.34,4.08,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,116.02,71.87
site7,139,6,19,4.45,0.0,4.45,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,130.21,76.25
site7,140,6,20,4.47,0.0,4.47,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,136.36,80.9
site7,141,6,21,4.45,0.0,4.45,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,147.48,83.64
site7,142,6,22,4.46,0.0,4.46,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,154.81,86.55
site7,143,6,23,4.39,0.0,4.39,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,155.36,86.94
site7,144,7,0,4.22,0.0,4.22,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,140.88,91.15
site7,145,7,1,4.14,0.0,4.14,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,135.1,95.26
site7,146,7,2,4.13,0.0,4.13,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,114.36,95.6
site7,147,7,3,4.05,0.0,4.05,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,102.67,95.22
site7,148,7,4,4.19,0.0,4.19,True,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,90.23,88.6
site7,149,7,5,4.28,0.02,4.260000000000001,True,20.52,18.0,8,0.35,1.2,0.2,0.15,10.86,10.63,0.0,196.43,60.32,558.21,76.08,76.83
site7,150,7,6,4.33,0.26,4.07,True,20.52,18.0,8,0.35,1.2,0.2,0.15,18.71,18.71,0.0,431.28,88.52,754.53,60.69,70.18
site7,151,7,7,4.45,0.74,3.71,False,20.52,18.0,8,0.35,1.2,0.2,0.15,464.7,376.23,128.49,656.31,103.59,867.75,47.86,63.0
site7,152,7,8,4.44,1.5,2.9400000000000004,False,20.52,18.0,8,0.35,1.2,0.2,0.15,560.67,459.98,144.6,850.34,110.18,936.44,35.56,59.2
site7,153,7,9,4.46,2.82,1.6400000000000001,False,20.52,18.0,8,0.35,1.2,0.2,0.15,702.01,524.67,189.33,968.25,132.76,906.6,21.32,54.32
site7,154,7,10,4.45,5.8,-1.3499999999999996,False,20.52,18.0,8,0.35,1.2,0.2,0.15,528.32,469.68,32.58,1047.84,132.0,946.08,15.09,50.32
site7,155,7,11,4.44,6.92,-2.4799999999999995,False,20.52,18.0,8,0.35,1.2,0.2,0.15,347.4,334.34,5.91,988.83,142.53,929.95,18.99,51.13
site7,156,7,12,4.41,6.04,-1.63,False,20.52,18.0,8,0.35,1.2,0.2,0.15,693.85,384.75,389.24,885.31,166.8,858.01,31.31,52.15
site7,157,7,13,4.44,4.2,0.2400000000000002,False,20.52,18.0,8,0.35,1.2,0.2,0.15,33.43,31.72,0.0,693.16,150.12,773.52,42.76,53.17
site7,158,7,14,4.46,7.12,-2.66,False,20.52,18.0,8,0.35,1.2,0.2,0.15,36.64,37.71,0.0,479.94,133.84,680.59,59.72,60.49
site7,159,7,15,4.45,7.46,-3.01,False,20.52,18.0,8,0.35,1.2,0.2,0.15,5.76,6.0,0.0,244.27,98.82,449.29,72.36,67.75
site7,160,7,16,4.45,3.54,0.9100000000000001,False,20.52,18.0,8,0.35,1.2,0.2,0.15,2.9,3.0,0.0,28.82,24.49,85.43,85.4,78.58
site7,161,7,17,4.44,1.82,2.62,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,99.73,83.72
site7,162,7,18,4.455,0.52,3.935,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,116.75,87.01
site7,163,7,19,4.455,0.04,4.415,False,20.52,18.0,8,0.35,1.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,130.55,86.73
